pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
FF,2025-04-02,94.9,-2.45,5.62,"Taylor, Michael A.",572191,641154,field_out,hit_into_play,,,,,6.0,"Michael A. Taylor grounds out, shortstop Carlos Correa to first baseman Ty France.",R,R,R,CWS,MIN,X,6.0,ground_ball,3,2,2025,-0.31,1.04,0.28,2.56,,,,2,7,Bot,111.21,155.13,,,,,7.922504239238018,-137.97592194286315,-4.746251429348542,-5.694327014496463,30.108950052643532,-17.960441954417778,3.43,1.62,38.0,98.9,-2.0,96.1,2177.0,7.0,778474,543877,664034,666397,650489,621043,664056,621439,670242,53.5,0.363,0.385,0.0,1.0,0.0,0.0,2.0,57,8,4-Seam Fastball,1,6,1,6,6,1,1,6,Standard,Standard,216.0,-0.003,-0.325,,,0.411,0.325,98.9,-5,-5,0.018,0.018,29,34,29,34,3,2,6.0,1.0,,,1.49,0.31,0.31,35.3
ST,2025-04-02,85.0,-2.69,5.44,"Taylor, Michael A.",572191,641154,,ball,,,,,14.0,"Michael A. Taylor grounds out, shortstop Carlos Correa to first baseman Ty France.",R,R,R,CWS,MIN,B,,,2,2,2025,0.99,0.53,1.61,1.63,,,,2,7,Bot,,,,,,,8.186486478898058,-123.58179111866122,-3.7189946355623222,8.574708667670567,23.754548279891335,-26.23450648133446,3.46,1.58,,,,86.2,2326.0,7.0,778474,543877,664034,666397,650489,621043,664056,621439,670242,53.49,,,,,,,,57,7,Sweeper,1,6,1,6,6,1,1,6,Standard,Standard,38.0,0.0,0.106,,,,-0.106,,-5,-5,0.018,0.018,29,34,29,34,3,2,6.0,1.0,,,2.62,-0.99,-0.99,31.9
ST,2025-04-02,86.6,-2.48,5.51,"Taylor, Michael A.",572191,641154,,ball,,,,,14.0,"Michael A. Taylor grounds out, shortstop Carlos Correa to first baseman Ty France.",R,R,R,CWS,MIN,B,,,1,2,2025,0.78,0.53,1.47,2.23,,,,2,7,Bot,,,,,,,7.948592801926505,-125.82003195263133,-2.6709953042568646,6.564730055448229,27.364788386918686,-26.25963988100383,3.55,1.74,,,,87.5,2441.0,7.1,778474,543877,664034,666397,650489,621043,664056,621439,670242,53.43,,,,,,,,57,6,Sweeper,1,6,1,6,6,1,1,6,Standard,Standard,40.0,0.0,0.039,,,,-0.039,,-5,-5,0.018,0.018,29,34,29,34,3,2,6.0,1.0,,,2.54,-0.78,-0.78,33.2
FF,2025-04-02,96.1,-2.42,5.67,"Taylor, Michael A.",572191,641154,,foul,,,,,1.0,"Michael A. Taylor grounds out, shortstop Carlos Correa to first baseman Ty France.",R,R,R,CWS,MIN,S,,,1,2,2025,-0.31,1.17,-0.56,2.95,,,,2,7,Bot,,,,,,,5.720504880169159,-139.80217133271114,-4.278754649458098,-5.430840740061219,33.75481640116641,-16.112145335953503,3.43,1.62,247.0,74.8,44.0,97.1,2131.0,7.0,778474,543877,664034,666397,650489,621043,664056,621439,670242,53.48,,,,,,,,57,5,4-Seam Fastball,1,6,1,6,6,1,1,6,Standard,Standard,218.0,0.0,0.0,69.9,6.2,,0.0,88.0,-5,-5,0.018,0.018,29,34,29,34,3,2,6.0,1.0,,,1.32,0.31,0.31,35.5
CH,2025-04-02,88.0,-2.62,5.67,"Taylor, Michael A.",572191,641154,,foul,,,,,7.0,"Michael A. Taylor grounds out, shortstop Carlos Correa to first baseman Ty France.",R,R,R,CWS,MIN,S,,,1,2,2025,-0.63,0.4,-0.41,1.95,,,,2,7,Bot,,,,,,,6.758730635806039,-128.03868704130534,-3.79798238580788,-8.301855773432214,26.349809709506996,-27.205164017219264,3.43,1.62,116.0,58.0,64.0,89.2,1577.0,7.0,778474,543877,664034,666397,650489,621043,664056,621439,670242,53.48,,,,,,,,57,4,Changeup,1,6,1,6,6,1,1,6,Standard,Standard,249.0,0.0,0.0,57.1,6.8,,0.0,88.0,-5,-5,0.018,0.018,29,34,29,34,3,2,6.0,1.0,,,2.54,0.63,0.63,34.3
ST,2025-04-02,86.0,-2.47,5.52,"Taylor, Michael A.",572191,641154,,ball,,,,,14.0,"Michael A. Taylor grounds out, shortstop Carlos Correa to first baseman Ty France.",R,R,R,CWS,MIN,B,,,0,2,2025,1.45,-0.15,1.67,0.72,,,,2,7,Bot,,,,,,,6.964518525781503,-124.92263053415148,-4.81179680907337,13.521761110883446,27.862477333256347,-32.828002616451144,3.53,1.65,,,,86.7,2360.0,7.0,778474,543877,664034,666397,650489,621043,664056,621439,670242,53.46,,,,,,,,57,3,Sweeper,1,6,1,6,6,1,1,6,Standard,Standard,35.0,0.0,0.023,,,,-0.023,,-5,-5,0.018,0.018,29,34,29,34,3,2,6.0,1.0,,,3.27,-1.45,-1.45,36.7
ST,2025-04-02,86.2,-2.65,5.57,"Taylor, Michael A.",572191,641154,,swinging_strike,,,,,14.0,"Michael A. Taylor grounds out, shortstop Carlos Correa to first baseman Ty France.",R,R,R,CWS,MIN,S,,,0,1,2025,1.5,-0.36,1.91,1.31,,,,2,7,Bot,,,,,,,7.931355943056155,-125.3894630726785,-3.178798920369649,14.171738988389077,25.5427932971363,-35.56460636658866,3.43,1.62,,,,87.8,2410.0,7.4,778474,543877,664034,666397,650489,621043,664056,621439,670242,53.15,,,,,,,,57,2,Sweeper,1,6,1,6,6,1,1,6,Standard,Standard,36.0,0.0,-0.058,33.1,6.9,,0.058,,-5,-5,0.018,0.018,29,34,29,34,3,2,6.0,1.0,,,3.44,-1.5,-1.5,33.3
ST,2025-04-02,84.7,-2.62,5.53,"Taylor, Michael A.",572191,641154,,swinging_strike,,,,,14.0,"Michael A. Taylor grounds out, shortstop Carlos Correa to first baseman Ty France.",R,R,R,CWS,MIN,S,,,0,0,2025,1.33,-0.18,0.86,1.82,,,,2,7,Bot,,,,,,,5.532186859148447,-123.263317828504,-1.9601217670377071,12.486810218971764,24.54678240335319,-33.873685351722514,3.43,1.62,,,,85.8,2338.0,7.0,778474,543877,664034,666397,650489,621043,664056,621439,670242,53.52,,,,,,,,57,1,Sweeper,1,6,1,6,6,1,1,6,Standard,Standard,38.0,0.0,-0.041,57.0,7.8,,0.041,,-5,-5,0.018,0.018,29,34,29,34,3,2,6.0,1.0,,,3.36,-1.33,-1.33,35.1
CH,2025-04-02,87.4,-2.58,5.69,"Taylor, Michael A.",572191,641154,walk,ball,,,,,13.0,Michael A. Taylor walks. Travis Jankowski to 2nd.,R,R,R,CWS,MIN,B,,,3,2,2025,-1.43,0.06,-1.62,1.91,,,608671.0,2,5,Bot,,,,,,,5.352607055101871,-127.09744098505509,-3.0353808298580853,-16.60371053095003,28.73130956664373,-31.09736502381898,3.51,1.63,,,,88.1,2137.0,7.0,778474,543877,664034,666397,650489,621043,664056,621439,670242,53.51,,0.6863,0.7,1.0,0.0,0.0,,42,6,Changeup,0,6,0,6,6,0,0,6,Standard,Standard,240.0,0.007,0.217,,,,-0.217,,-6,-6,0.03,0.03,29,34,29,34,2,1,6.0,1.0,,,2.96,1.43,1.43,37.2
ST,2025-04-02,86.7,-2.52,5.58,"Taylor, Michael A.",572191,641154,,ball,,,,,14.0,Michael A. Taylor walks. Travis Jankowski to 2nd.,R,R,R,CWS,MIN,B,,,2,2,2025,0.66,0.37,1.12,1.22,,,608671.0,2,5,Bot,,,,,,,7.427613786802204,-125.89979612152943,-4.937658442497662,5.2925185972258095,28.41176492308256,-27.340271856649338,3.49,1.58,,,,87.3,2560.0,7.1,778474,543877,664034,666397,650489,621043,664056,621439,670242,53.45,,,,,,,,42,5,Sweeper,0,6,0,6,6,0,0,6,Standard,Standard,36.0,0.0,0.085,,,,-0.085,,-6,-6,0.03,0.03,29,34,29,34,2,1,6.0,1.0,,,2.7,-0.66,-0.66,34.1
